"ID","date","endVZA","filename","ring","GF0_360","lens","circ","channel","stretch","gamma","zonal","thd","method","lat","lon"
"LT64","20240930",90,"LT64_20240930.jpg",45,0.100736912657436,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT11","20241011",10,"LT11_20241011.jpg",5,0.0492435703479576,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT11","20241011",20,"LT11_20241011.jpg",10,0.110956207580264,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT11","20241011",30,"LT11_20241011.jpg",15,0.166010859219521,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT11","20241011",40,"LT11_20241011.jpg",20,0.191316098178353,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT11","20241011",50,"LT11_20241011.jpg",25,0.186653081721813,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT11","20241011",60,"LT11_20241011.jpg",30,0.171604005801672,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT11","20241011",70,"LT11_20241011.jpg",35,0.150656834006842,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT11","20241011",80,"LT11_20241011.jpg",40,0.127205561788504,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT11","20241011",90,"LT11_20241011.jpg",45,0.108996828847477,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT12","20241011",10,"LT12_20241011.jpg",5,0.392558623298033,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","113","Otsu",NA,NA
"LT12","20241011",20,"LT12_20241011.jpg",10,0.366191946922901,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","113","Otsu",NA,NA
"LT12","20241011",30,"LT12_20241011.jpg",15,0.385578004672493,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","113","Otsu",NA,NA
"LT12","20241011",40,"LT12_20241011.jpg",20,0.370395544805817,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","113","Otsu",NA,NA
"LT12","20241011",50,"LT12_20241011.jpg",25,0.330000215458662,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","113","Otsu",NA,NA
"LT12","20241011",60,"LT12_20241011.jpg",30,0.297326656997214,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","113","Otsu",NA,NA
"LT12","20241011",70,"LT12_20241011.jpg",35,0.258072524039854,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","113","Otsu",NA,NA
"LT12","20241011",80,"LT12_20241011.jpg",40,0.220087437424925,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","113","Otsu",NA,NA
"LT12","20241011",90,"LT12_20241011.jpg",45,0.189480913926417,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","113","Otsu",NA,NA
"LT13","20241011",10,"LT13_20241011.jpg",5,0.279652042360061,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","109","Otsu",NA,NA
"LT13","20241011",20,"LT13_20241011.jpg",10,0.345434873789369,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","109","Otsu",NA,NA
"LT13","20241011",30,"LT13_20241011.jpg",15,0.340300250930172,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","109","Otsu",NA,NA
"LT13","20241011",40,"LT13_20241011.jpg",20,0.295394231659092,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","109","Otsu",NA,NA
"LT13","20241011",50,"LT13_20241011.jpg",25,0.267451737259764,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","109","Otsu",NA,NA
"LT13","20241011",60,"LT13_20241011.jpg",30,0.245804019042002,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","109","Otsu",NA,NA
"LT13","20241011",70,"LT13_20241011.jpg",35,0.22241441961525,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","109","Otsu",NA,NA
"LT13","20241011",80,"LT13_20241011.jpg",40,0.194415650933215,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","109","Otsu",NA,NA
"LT13","20241011",90,"LT13_20241011.jpg",45,0.167848589493721,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","109","Otsu",NA,NA
"LT14","20241011",10,"LT14_20241011.jpg",5,0.247305219364599,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","105","Otsu",NA,NA
"LT14","20241011",20,"LT14_20241011.jpg",10,0.267894932509723,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","105","Otsu",NA,NA
"LT14","20241011",30,"LT14_20241011.jpg",15,0.271478324824782,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","105","Otsu",NA,NA
"LT14","20241011",40,"LT14_20241011.jpg",20,0.247868950458101,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","105","Otsu",NA,NA
"LT14","20241011",50,"LT14_20241011.jpg",25,0.224901551965314,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","105","Otsu",NA,NA
"LT14","20241011",60,"LT14_20241011.jpg",30,0.214189721892886,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","105","Otsu",NA,NA
"LT14","20241011",70,"LT14_20241011.jpg",35,0.187451074904205,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","105","Otsu",NA,NA
"LT14","20241011",80,"LT14_20241011.jpg",40,0.155859382145449,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","105","Otsu",NA,NA
"LT14","20241011",90,"LT14_20241011.jpg",45,0.133812657566235,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","105","Otsu",NA,NA
"LT21","20241011",10,"LT21_20241011.jpg",5,0.0571293494704992,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","99","Otsu",NA,NA
"LT21","20241011",20,"LT21_20241011.jpg",10,0.178317795317624,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","99","Otsu",NA,NA
"LT21","20241011",30,"LT21_20241011.jpg",15,0.186111231288397,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","99","Otsu",NA,NA
"LT21","20241011",40,"LT21_20241011.jpg",20,0.191533080041921,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","99","Otsu",NA,NA
"LT21","20241011",50,"LT21_20241011.jpg",25,0.177813890122712,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","99","Otsu",NA,NA
"LT21","20241011",60,"LT21_20241011.jpg",30,0.169813852996227,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","99","Otsu",NA,NA
"LT21","20241011",70,"LT21_20241011.jpg",35,0.154673596048253,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","99","Otsu",NA,NA
"LT21","20241011",80,"LT21_20241011.jpg",40,0.131443860783034,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","99","Otsu",NA,NA
"LT21","20241011",90,"LT21_20241011.jpg",45,0.112459710500688,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","99","Otsu",NA,NA
"LT22","20241011",10,"LT22_20241011.jpg",5,0.1223241301059,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","107","Otsu",NA,NA
"LT22","20241011",20,"LT22_20241011.jpg",10,0.235989571417677,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","107","Otsu",NA,NA
"LT22","20241011",30,"LT22_20241011.jpg",15,0.292124902656399,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","107","Otsu",NA,NA
"LT22","20241011",40,"LT22_20241011.jpg",20,0.267142817837785,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","107","Otsu",NA,NA
"LT22","20241011",50,"LT22_20241011.jpg",25,0.263141320993629,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","107","Otsu",NA,NA
"LT22","20241011",60,"LT22_20241011.jpg",30,0.240192827352115,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","107","Otsu",NA,NA
"LT22","20241011",70,"LT22_20241011.jpg",35,0.207352496090663,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","107","Otsu",NA,NA
"LT22","20241011",80,"LT22_20241011.jpg",40,0.173579522935556,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","107","Otsu",NA,NA
"LT22","20241011",90,"LT22_20241011.jpg",45,0.148968107748976,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","107","Otsu",NA,NA
"LT23","20241011",10,"LT23_20241011.jpg",5,0.301645234493192,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT23","20241011",20,"LT23_20241011.jpg",10,0.273540570426295,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT23","20241011",30,"LT23_20241011.jpg",15,0.256962230682703,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT23","20241011",40,"LT23_20241011.jpg",20,0.249192727418253,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT23","20241011",50,"LT23_20241011.jpg",25,0.243945197260692,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT23","20241011",60,"LT23_20241011.jpg",30,0.234410414121414,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT23","20241011",70,"LT23_20241011.jpg",35,0.211824880384563,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT23","20241011",80,"LT23_20241011.jpg",40,0.182739225806845,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT23","20241011",90,"LT23_20241011.jpg",45,0.156853245458127,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT24","20241011",10,"LT24_20241011.jpg",5,0.317416792738275,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","102","Otsu",NA,NA
"LT24","20241011",20,"LT24_20241011.jpg",10,0.25097708380996,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","102","Otsu",NA,NA
"LT24","20241011",30,"LT24_20241011.jpg",15,0.228730423120187,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","102","Otsu",NA,NA
"LT24","20241011",40,"LT24_20241011.jpg",20,0.235273997443741,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","102","Otsu",NA,NA
"LT24","20241011",50,"LT24_20241011.jpg",25,0.21620986668081,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","102","Otsu",NA,NA
"LT24","20241011",60,"LT24_20241011.jpg",30,0.202921900107728,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","102","Otsu",NA,NA
"LT24","20241011",70,"LT24_20241011.jpg",35,0.178478048862509,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","102","Otsu",NA,NA
"LT24","20241011",80,"LT24_20241011.jpg",40,0.155415221063029,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","102","Otsu",NA,NA
"LT24","20241011",90,"LT24_20241011.jpg",45,0.13417687203964,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","102","Otsu",NA,NA
"LT31","20241011",10,"LT31_20241011.jpg",5,0.0748959909228442,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","97","Otsu",NA,NA
"LT31","20241011",20,"LT31_20241011.jpg",10,0.20203471745596,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","97","Otsu",NA,NA
"LT31","20241011",30,"LT31_20241011.jpg",15,0.202268105909838,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","97","Otsu",NA,NA
"LT31","20241011",40,"LT31_20241011.jpg",20,0.174089489073369,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","97","Otsu",NA,NA
"LT31","20241011",50,"LT31_20241011.jpg",25,0.164030750923157,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","97","Otsu",NA,NA
"LT31","20241011",60,"LT31_20241011.jpg",30,0.140366456225663,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","97","Otsu",NA,NA
"LT31","20241011",70,"LT31_20241011.jpg",35,0.120259286660427,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","97","Otsu",NA,NA
"LT31","20241011",80,"LT31_20241011.jpg",40,0.10334109741895,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","97","Otsu",NA,NA
"LT31","20241011",90,"LT31_20241011.jpg",45,0.089699800161483,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","97","Otsu",NA,NA
"LT32","20241011",10,"LT32_20241011.jpg",5,0.602874432677761,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","105","Otsu",NA,NA
"LT32","20241011",20,"LT32_20241011.jpg",10,0.303015137649661,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","105","Otsu",NA,NA
"LT32","20241011",30,"LT32_20241011.jpg",15,0.2723403564939,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","105","Otsu",NA,NA
"LT32","20241011",40,"LT32_20241011.jpg",20,0.25531136584768,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","105","Otsu",NA,NA
"LT32","20241011",50,"LT32_20241011.jpg",25,0.239737952546058,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","105","Otsu",NA,NA
"LT32","20241011",60,"LT32_20241011.jpg",30,0.226990713713973,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","105","Otsu",NA,NA
"LT32","20241011",70,"LT32_20241011.jpg",35,0.207161933426373,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","105","Otsu",NA,NA
"LT32","20241011",80,"LT32_20241011.jpg",40,0.175936758778803,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","105","Otsu",NA,NA
"LT32","20241011",90,"LT32_20241011.jpg",45,0.150660136701507,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","105","Otsu",NA,NA
"LT33","20241011",10,"LT33_20241011.jpg",5,0.165119137670197,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT33","20241011",20,"LT33_20241011.jpg",10,0.23624218332952,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT33","20241011",30,"LT33_20241011.jpg",15,0.267415851864671,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT33","20241011",40,"LT33_20241011.jpg",20,0.257701918194711,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT33","20241011",50,"LT33_20241011.jpg",25,0.244083588016521,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT33","20241011",60,"LT33_20241011.jpg",30,0.228531105748109,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT33","20241011",70,"LT33_20241011.jpg",35,0.199234433178828,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT33","20241011",80,"LT33_20241011.jpg",40,0.167277808942519,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT33","20241011",90,"LT33_20241011.jpg",45,0.143483600109736,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT34","20241011",10,"LT34_20241011.jpg",5,0.11821104387292,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT34","20241011",20,"LT34_20241011.jpg",10,0.207275223061084,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT34","20241011",30,"LT34_20241011.jpg",15,0.232785324911309,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT34","20241011",40,"LT34_20241011.jpg",20,0.235778620970828,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT34","20241011",50,"LT34_20241011.jpg",25,0.223094599611511,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT34","20241011",60,"LT34_20241011.jpg",30,0.202607442269152,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT34","20241011",70,"LT34_20241011.jpg",35,0.173920191608891,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT34","20241011",80,"LT34_20241011.jpg",40,0.147056570611513,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT34","20241011",90,"LT34_20241011.jpg",45,0.126257279413772,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT41","20241011",10,"LT41_20241011.jpg",5,0.404226550680787,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","99","Otsu",NA,NA
"LT41","20241011",20,"LT41_20241011.jpg",10,0.25857688934645,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","99","Otsu",NA,NA
"LT41","20241011",30,"LT41_20241011.jpg",15,0.2172179198754,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","99","Otsu",NA,NA
"LT41","20241011",40,"LT41_20241011.jpg",20,0.202660435264368,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","99","Otsu",NA,NA
"LT41","20241011",50,"LT41_20241011.jpg",25,0.173165783838612,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","99","Otsu",NA,NA
"LT41","20241011",60,"LT41_20241011.jpg",30,0.149990069752466,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","99","Otsu",NA,NA
"LT41","20241011",70,"LT41_20241011.jpg",35,0.125146658521047,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","99","Otsu",NA,NA
"LT41","20241011",80,"LT41_20241011.jpg",40,0.103609385194173,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","99","Otsu",NA,NA
"LT41","20241011",90,"LT41_20241011.jpg",45,0.0888631307687607,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","99","Otsu",NA,NA
"LT42","20241011",10,"LT42_20241011.jpg",5,0.375122919818457,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","111","Otsu",NA,NA
"LT42","20241011",20,"LT42_20241011.jpg",10,0.43618451155342,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","111","Otsu",NA,NA
"LT42","20241011",30,"LT42_20241011.jpg",15,0.444651509907415,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","111","Otsu",NA,NA
"LT42","20241011",40,"LT42_20241011.jpg",20,0.387001848410342,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","111","Otsu",NA,NA
"LT42","20241011",50,"LT42_20241011.jpg",25,0.332891504962179,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","111","Otsu",NA,NA
"LT42","20241011",60,"LT42_20241011.jpg",30,0.294464037458097,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","111","Otsu",NA,NA
"LT42","20241011",70,"LT42_20241011.jpg",35,0.254493402234814,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","111","Otsu",NA,NA
"LT42","20241011",80,"LT42_20241011.jpg",40,0.213885759711713,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","111","Otsu",NA,NA
"LT42","20241011",90,"LT42_20241011.jpg",45,0.18280104820958,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","111","Otsu",NA,NA
"LT43","20241011",10,"LT43_20241011.jpg",5,0.21054273827534,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT43","20241011",20,"LT43_20241011.jpg",10,0.218206646076413,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT43","20241011",30,"LT43_20241011.jpg",15,0.262560569351908,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT43","20241011",40,"LT43_20241011.jpg",20,0.265693979284798,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT43","20241011",50,"LT43_20241011.jpg",25,0.245300515111939,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT43","20241011",60,"LT43_20241011.jpg",30,0.224379660445718,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT43","20241011",70,"LT43_20241011.jpg",35,0.198570266245934,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT43","20241011",80,"LT43_20241011.jpg",40,0.167467782601538,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT43","20241011",90,"LT43_20241011.jpg",45,0.143136450571497,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT44","20241011",10,"LT44_20241011.jpg",5,0.339268154311649,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT44","20241011",20,"LT44_20241011.jpg",10,0.353754384961489,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT44","20241011",30,"LT44_20241011.jpg",15,0.344138833607338,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT44","20241011",40,"LT44_20241011.jpg",20,0.30723506326866,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT44","20241011",50,"LT44_20241011.jpg",25,0.265648099654603,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT44","20241011",60,"LT44_20241011.jpg",30,0.237171624769047,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT44","20241011",70,"LT44_20241011.jpg",35,0.204365846686732,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT44","20241011",80,"LT44_20241011.jpg",40,0.171836224032487,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT44","20241011",90,"LT44_20241011.jpg",45,0.147044483247759,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT51","20241011",10,"LT51_20241011.jpg",5,0.350841527987897,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT51","20241011",20,"LT51_20241011.jpg",10,0.269794288111035,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT51","20241011",30,"LT51_20241011.jpg",15,0.266561391364541,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT51","20241011",40,"LT51_20241011.jpg",20,0.265176849598427,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT51","20241011",50,"LT51_20241011.jpg",25,0.246446175111541,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT51","20241011",60,"LT51_20241011.jpg",30,0.211404437917898,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT51","20241011",70,"LT51_20241011.jpg",35,0.175531333546315,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT51","20241011",80,"LT51_20241011.jpg",40,0.148019586531954,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT51","20241011",90,"LT51_20241011.jpg",45,0.126809695743583,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT52","20241011",10,"LT52_20241011.jpg",5,0.438492813918306,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT52","20241011",20,"LT52_20241011.jpg",10,0.315752974147792,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT52","20241011",30,"LT52_20241011.jpg",15,0.288837933719823,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT52","20241011",40,"LT52_20241011.jpg",20,0.289593249675465,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT52","20241011",50,"LT52_20241011.jpg",25,0.267225920008486,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT52","20241011",60,"LT52_20241011.jpg",30,0.241410034966508,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT52","20241011",70,"LT52_20241011.jpg",35,0.213073112542199,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT52","20241011",80,"LT52_20241011.jpg",40,0.180231459180625,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT52","20241011",90,"LT52_20241011.jpg",45,0.154690386818199,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT53","20241011",10,"LT53_20241011.jpg",5,0.227666414523449,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","100","Otsu",NA,NA
"LT53","20241011",20,"LT53_20241011.jpg",10,0.231759513459925,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","100","Otsu",NA,NA
"LT53","20241011",30,"LT53_20241011.jpg",15,0.206948169940296,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","100","Otsu",NA,NA
"LT53","20241011",40,"LT53_20241011.jpg",20,0.203932311663494,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","100","Otsu",NA,NA
"LT53","20241011",50,"LT53_20241011.jpg",25,0.203462586432071,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","100","Otsu",NA,NA
"LT53","20241011",60,"LT53_20241011.jpg",30,0.192197232771021,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","100","Otsu",NA,NA
"LT53","20241011",70,"LT53_20241011.jpg",35,0.170933308672283,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","100","Otsu",NA,NA
